    0.26576E-02    0.11152E+05
    0.27113E-02    0.11339E+05
    0.27660E-02    0.11528E+05
    0.28219E-02    0.11719E+05
    0.28789E-02    0.11912E+05
    0.29371E-02    0.12108E+05
    0.29964E-02    0.12306E+05
    0.30569E-02    0.12506E+05
    0.31187E-02    0.12708E+05
    0.31817E-02    0.12913E+05
    0.32460E-02    0.13120E+05
    0.33115E-02    0.13329E+05
    0.33784E-02    0.13540E+05
    0.34467E-02    0.13753E+05
    0.35163E-02    0.13969E+05
    0.35874E-02    0.14186E+05
    0.36598E-02    0.14406E+05
    0.37338E-02    0.14627E+05
    0.38092E-02    0.14850E+05
    0.38861E-02    0.15076E+05
    0.39646E-02    0.15303E+05
    0.40447E-02    0.15532E+05
    0.41264E-02    0.15763E+05
    0.42098E-02    0.15996E+05
    0.42948E-02    0.16230E+05
    0.43816E-02    0.16466E+05
    0.44701E-02    0.16703E+05
    0.45604E-02    0.16942E+05
    0.46525E-02    0.17182E+05
    0.47465E-02    0.17424E+05
    0.48424E-02    0.17667E+05
    0.49402E-02    0.17911E+05
    0.50400E-02    0.18156E+05
    0.51419E-02    0.18402E+05
    0.52457E-02    0.18649E+05
    0.53517E-02    0.18897E+05
    0.54598E-02    0.19145E+05
    0.55701E-02    0.19394E+05
    0.56826E-02    0.19643E+05
    0.57974E-02    0.19893E+05
    0.59145E-02    0.20143E+05
    0.60340E-02    0.20393E+05
    0.61559E-02    0.20643E+05
    0.62803E-02    0.20893E+05
    0.64072E-02    0.21143E+05
    0.65366E-02    0.21392E+05
    0.66686E-02    0.21640E+05
    0.68033E-02    0.21887E+05
    0.69408E-02    0.22134E+05
    0.70810E-02    0.22380E+05
    0.72240E-02    0.22624E+05
    0.73700E-02    0.22866E+05
    0.75189E-02    0.23107E+05
    0.76708E-02    0.23347E+05
    0.78257E-02    0.23584E+05
    0.79838E-02    0.23818E+05
    0.81451E-02    0.24051E+05
    0.83096E-02    0.24280E+05
    0.84775E-02    0.24507E+05
    0.86488E-02    0.24730E+05
    0.88235E-02    0.24951E+05
    0.90017E-02    0.25167E+05
    0.91836E-02    0.25380E+05
    0.93691E-02    0.25588E+05
    0.95583E-02    0.25792E+05
    0.97514E-02    0.25992E+05
    0.99484E-02    0.26186E+05
    0.10149E-01    0.26375E+05
    0.10354E-01    0.26559E+05
    0.10564E-01    0.26737E+05
    0.10777E-01    0.26909E+05
    0.10995E-01    0.27075E+05
    0.11217E-01    0.27233E+05
    0.11443E-01    0.27385E+05
    0.11675E-01    0.27530E+05
    0.11910E-01    0.27667E+05
    0.12151E-01    0.27796E+05
    0.12397E-01    0.27917E+05
    0.12647E-01    0.28030E+05
    0.12902E-01    0.28133E+05
    0.13163E-01    0.28228E+05
    0.13429E-01    0.28313E+05
    0.13700E-01    0.28388E+05
    0.13977E-01    0.28453E+05
    0.14259E-01    0.28507E+05
    0.14547E-01    0.28551E+05
    0.14841E-01    0.28584E+05
    0.15141E-01    0.28605E+05
    0.15447E-01    0.28615E+05
    0.15759E-01    0.28613E+05
    0.16077E-01    0.28598E+05
    0.16402E-01    0.28572E+05
    0.16734E-01    0.28532E+05
    0.17072E-01    0.28480E+05
    0.17416E-01    0.28415E+05
    0.17768E-01    0.28336E+05
    0.18127E-01    0.28244E+05
    0.18493E-01    0.28138E+05
    0.18867E-01    0.28019E+05
    0.19248E-01    0.27886E+05
    0.19637E-01    0.27738E+05
    0.20034E-01    0.27577E+05
    0.20438E-01    0.27403E+05
    0.20851E-01    0.27214E+05
    0.21272E-01    0.27011E+05
    0.21702E-01    0.26795E+05
    0.22141E-01    0.26565E+05
    0.22588E-01    0.26323E+05
    0.23044E-01    0.26067E+05
    0.23510E-01    0.25798E+05
    0.23985E-01    0.25517E+05
    0.24469E-01    0.25224E+05
    0.24964E-01    0.24920E+05
    0.25468E-01    0.24604E+05
    0.25982E-01    0.24278E+05
    0.26507E-01    0.23943E+05
    0.27043E-01    0.23598E+05
    0.27589E-01    0.23245E+05
    0.28146E-01    0.22884E+05
    0.28715E-01    0.22517E+05
    0.29295E-01    0.22143E+05
    0.29887E-01    0.21765E+05
    0.30490E-01    0.21382E+05
    0.31106E-01    0.20997E+05
    0.31735E-01    0.20610E+05
    0.32376E-01    0.20222E+05
    0.33030E-01    0.19834E+05
    0.33697E-01    0.19447E+05
    0.34378E-01    0.19061E+05
    0.35072E-01    0.18677E+05
    0.35781E-01    0.18297E+05
    0.36504E-01    0.17922E+05
    0.37241E-01    0.17552E+05
    0.37993E-01    0.17190E+05
    0.38761E-01    0.16835E+05
    0.39544E-01    0.16490E+05
    0.40343E-01    0.16156E+05
    0.41158E-01    0.15834E+05
    0.41989E-01    0.15524E+05
    0.42838E-01    0.15226E+05
    0.43703E-01    0.14941E+05
    0.44586E-01    0.14668E+05
    0.45486E-01    0.14409E+05
    0.46405E-01    0.14161E+05
    0.47343E-01    0.13925E+05
    0.48299E-01    0.13700E+05
    0.49275E-01    0.13486E+05
    0.50270E-01    0.13282E+05
    0.51286E-01    0.13086E+05
    0.52322E-01    0.12899E+05
    0.53379E-01    0.12719E+05
    0.54457E-01    0.12547E+05
    0.55557E-01    0.12381E+05
    0.56680E-01    0.12222E+05
    0.57825E-01    0.12068E+05
    0.58993E-01    0.11915E+05
    0.60184E-01    0.11760E+05
    0.61400E-01    0.11599E+05
    0.62641E-01    0.11430E+05
    0.63906E-01    0.11252E+05
    0.65197E-01    0.11065E+05
    0.66514E-01    0.10868E+05
    0.67858E-01    0.10660E+05
    0.69229E-01    0.10439E+05
    0.70627E-01    0.10206E+05
    0.72054E-01    0.99590E+04
    0.73510E-01    0.96995E+04
    0.74994E-01    0.94283E+04
    0.76509E-01    0.91468E+04
    0.78055E-01    0.88570E+04
    0.79632E-01    0.85612E+04
    0.81241E-01    0.82617E+04
    0.82882E-01    0.79614E+04
    0.84556E-01    0.76634E+04
    0.86264E-01    0.73704E+04
    0.88007E-01    0.70857E+04
    0.89785E-01    0.68122E+04
    0.91598E-01    0.65524E+04
    0.93449E-01    0.63089E+04
    0.95337E-01    0.60835E+04
    0.97263E-01    0.58776E+04
    0.99227E-01    0.56917E+04
    0.10123E+00    0.55260E+04
    0.10328E+00    0.53794E+04
    0.10536E+00    0.52509E+04
    0.10749E+00    0.51382E+04
    0.10966E+00    0.50390E+04
    0.11188E+00    0.49504E+04
    0.11414E+00    0.48687E+04
    0.11644E+00    0.47899E+04
    0.11880E+00    0.47097E+04
    0.12120E+00    0.46236E+04
    0.12365E+00    0.45275E+04
    0.12614E+00    0.44187E+04
    0.12869E+00    0.42956E+04
    0.13129E+00    0.41587E+04
    0.13394E+00    0.40099E+04
    0.13665E+00    0.38522E+04
    0.13941E+00    0.36891E+04
    0.14223E+00    0.35244E+04
    0.14510E+00    0.33618E+04
    0.14803E+00    0.32052E+04
    0.15102E+00    0.30587E+04
    0.15407E+00    0.29259E+04
    0.15718E+00    0.28094E+04
    0.16036E+00    0.27103E+04
    0.16360E+00    0.26276E+04
    0.16690E+00    0.25585E+04
    0.17028E+00    0.24994E+04
    0.17371E+00    0.24464E+04
    0.17722E+00    0.23953E+04
    0.18080E+00    0.23423E+04
    0.18446E+00    0.22838E+04
    0.18818E+00    0.22170E+04
    0.19198E+00    0.21408E+04
    0.19586E+00    0.20564E+04
    0.19982E+00    0.19665E+04
    0.20386E+00    0.18749E+04
    0.20797E+00    0.17854E+04
    0.21218E+00    0.17016E+04
    0.21646E+00    0.16266E+04
    0.22083E+00    0.15623E+04
    0.22530E+00    0.15083E+04
    0.22985E+00    0.14630E+04
    0.23449E+00    0.14230E+04
    0.23923E+00    0.13848E+04
    0.24406E+00    0.13455E+04
    0.24899E+00    0.13028E+04
    0.25402E+00    0.12555E+04
    0.25915E+00    0.12039E+04
    0.26439E+00    0.11503E+04
    0.26973E+00    0.10975E+04
    0.27518E+00    0.10480E+04
    0.28074E+00    0.10036E+04
    0.28641E+00    0.96492E+03
    0.29219E+00    0.93132E+03
    0.29810E+00    0.90087E+03
    0.30412E+00    0.87154E+03
    0.31026E+00    0.84140E+03
    0.31653E+00    0.80942E+03
    0.32292E+00    0.77595E+03
    0.32945E+00    0.74201E+03
    0.33610E+00    0.70939E+03
    0.34289E+00    0.67931E+03
    0.34982E+00    0.65221E+03
    0.35689E+00    0.62776E+03
    0.36409E+00    0.60475E+03
    0.37145E+00    0.58220E+03
    0.37895E+00    0.55936E+03
    0.38661E+00    0.53618E+03
    0.39442E+00    0.51326E+03
    0.40239E+00    0.49129E+03
    0.41052E+00    0.47095E+03
    0.41881E+00    0.45211E+03
    0.42727E+00    0.43411E+03
    0.43590E+00    0.41664E+03
    0.44471E+00    0.39971E+03
    0.45369E+00    0.38332E+03
    0.46286E+00    0.36749E+03
    0.47221E+00    0.35220E+03
    0.48174E+00    0.33747E+03
    0.49148E+00    0.32328E+03
    0.50141E+00    0.30964E+03
    0.51153E+00    0.29654E+03
    0.52187E+00    0.28396E+03
    0.53241E+00    0.27190E+03
    0.54317E+00    0.26035E+03
    0.55414E+00    0.24927E+03
    0.56533E+00    0.23866E+03
    0.57675E+00    0.22848E+03
    0.58840E+00    0.21872E+03
    0.60029E+00    0.20937E+03
    0.61242E+00    0.20039E+03
    0.62479E+00    0.19178E+03
    0.63741E+00    0.18353E+03
    0.65029E+00    0.17561E+03
    0.66342E+00    0.16801E+03
    0.67683E+00    0.16072E+03
    0.69050E+00    0.15373E+03
    0.70445E+00    0.14703E+03
    0.71868E+00    0.14060E+03
    0.73320E+00    0.13444E+03
    0.74801E+00    0.12853E+03
    0.76312E+00    0.12287E+03
    0.77854E+00    0.11745E+03
    0.79426E+00    0.11226E+03
    0.81031E+00    0.10729E+03
    0.82668E+00    0.10253E+03
    0.84338E+00    0.97967E+02
    0.86041E+00    0.93603E+02
    0.87780E+00    0.89426E+02
    0.89553E+00    0.85428E+02
    0.91362E+00    0.81601E+02
    0.93208E+00    0.77940E+02
    0.95091E+00    0.74436E+02
    0.97011E+00    0.71085E+02
    0.98971E+00    0.67878E+02
    0.10097E+01    0.64810E+02
    0.10301E+01    0.61876E+02
    0.10509E+01    0.59070E+02
    0.10721E+01    0.56386E+02
    0.10938E+01    0.53820E+02
    0.11159E+01    0.51367E+02
    0.11384E+01    0.49021E+02
    0.11614E+01    0.46779E+02
    0.11849E+01    0.44636E+02
    0.12088E+01    0.42588E+02
    0.12333E+01    0.40631E+02
    0.12582E+01    0.38760E+02
    0.12836E+01    0.36973E+02
    0.13095E+01    0.35266E+02
    0.13360E+01    0.33635E+02
    0.13630E+01    0.32078E+02
    0.13905E+01    0.30590E+02
    0.14186E+01    0.29169E+02
    0.14472E+01    0.27812E+02
    0.14765E+01    0.26517E+02
    0.15063E+01    0.25279E+02
    0.15367E+01    0.24099E+02
    0.15678E+01    0.22971E+02
    0.15994E+01    0.21895E+02
    0.16318E+01    0.20868E+02
    0.16647E+01    0.19888E+02
    0.16984E+01    0.18952E+02
    0.17327E+01    0.18060E+02
    0.17677E+01    0.17208E+02
    0.18034E+01    0.16395E+02
    0.18398E+01    0.15620E+02
    0.18770E+01    0.14881E+02
    0.19149E+01    0.14175E+02
    0.19536E+01    0.13502E+02
    0.19930E+01    0.12861E+02
    0.20333E+01    0.12249E+02
    0.20744E+01    0.11665E+02
    0.21163E+01    0.11109E+02
    0.21590E+01    0.10578E+02
    0.22026E+01    0.10073E+02
    0.22471E+01    0.95906E+01
    0.22925E+01    0.91311E+01
    0.23388E+01    0.86930E+01
    0.23861E+01    0.82755E+01
    0.24343E+01    0.78776E+01
    0.24835E+01    0.74984E+01
    0.25336E+01    0.71371E+01
    0.25848E+01    0.67928E+01
    0.26370E+01    0.64648E+01
    0.26903E+01    0.61523E+01
    0.27447E+01    0.58546E+01
    0.28001E+01    0.55709E+01
    0.28567E+01    0.53008E+01
    0.29144E+01    0.50435E+01
    0.29733E+01    0.47984E+01
    0.30333E+01    0.45650E+01
    0.30946E+01    0.43427E+01
    0.31571E+01    0.41310E+01
    0.32209E+01    0.39295E+01
    0.32860E+01    0.37376E+01
    0.33523E+01    0.35549E+01
    0.34201E+01    0.33810E+01
    0.34892E+01    0.32154E+01
    0.35596E+01    0.30578E+01
    0.36316E+01    0.29077E+01
    0.37049E+01    0.27649E+01
    0.37798E+01    0.26290E+01
    0.38561E+01    0.24997E+01
    0.39340E+01    0.23766E+01
    0.40135E+01    0.22594E+01
    0.40946E+01    0.21480E+01
    0.41773E+01    0.20419E+01
    0.42617E+01    0.19410E+01
    0.43478E+01    0.18450E+01
    0.44356E+01    0.17537E+01
    0.45252E+01    0.16668E+01
    0.46166E+01    0.15841E+01
    0.47099E+01    0.15055E+01
    0.48050E+01    0.14308E+01
    0.49021E+01    0.13596E+01
    0.50011E+01    0.12920E+01
    0.51021E+01    0.12277E+01
    0.52052E+01    0.11665E+01
    0.53104E+01    0.11083E+01
    0.54176E+01    0.10530E+01
    0.55271E+01    0.10004E+01
    0.56387E+01    0.95043E+00
    0.57526E+01    0.90289E+00
    0.58689E+01    0.85770E+00
    0.59874E+01    0.81473E+00
    0.61084E+01    0.77389E+00
    0.62318E+01    0.73506E+00
    0.63577E+01    0.69816E+00
    0.64861E+01    0.66309E+00
    0.66171E+01    0.62975E+00
    0.67508E+01    0.59806E+00
    0.68872E+01    0.56795E+00
    0.70263E+01    0.53934E+00
    0.71682E+01    0.51215E+00
    0.73130E+01    0.48631E+00
    0.74608E+01    0.46175E+00
    0.76115E+01    0.43843E+00
    0.77653E+01    0.41626E+00
    0.79221E+01    0.39520E+00
    0.80822E+01    0.37520E+00
    0.82454E+01    0.35619E+00
    0.84120E+01    0.33814E+00
    0.85819E+01    0.32099E+00
    0.87553E+01    0.30469E+00
    0.89322E+01    0.28922E+00
    0.91126E+01    0.27452E+00
    0.92967E+01    0.26056E+00
    0.94845E+01    0.24731E+00
    0.96761E+01    0.23471E+00
    0.98716E+01    0.22276E+00
    0.10071E+02    0.21140E+00
    0.10274E+02    0.20062E+00
    0.10482E+02    0.19038E+00
    0.10694E+02    0.18066E+00
    0.10910E+02    0.17143E+00
    0.11130E+02    0.16266E+00
    0.11355E+02    0.15434E+00
    0.11584E+02    0.14644E+00
    0.11818E+02    0.13894E+00
    0.12057E+02    0.13182E+00
    0.12301E+02    0.12506E+00
    0.12549E+02    0.11865E+00
    0.12803E+02    0.11256E+00
    0.13061E+02    0.10677E+00
    0.13325E+02    0.10129E+00
    0.13594E+02    0.96080E-01
    0.13869E+02    0.91137E-01
    0.14149E+02    0.86446E-01
    0.14435E+02    0.81994E-01
    0.14727E+02    0.77769E-01
    0.15024E+02    0.73760E-01
    0.15328E+02    0.69955E-01
    0.15637E+02    0.66345E-01
    0.15953E+02    0.62919E-01
    0.16275E+02    0.59668E-01
    0.16604E+02    0.56584E-01
    0.16940E+02    0.53658E-01
    0.17282E+02    0.50882E-01
    0.17631E+02    0.48248E-01
    0.17987E+02    0.45749E-01
    0.18351E+02    0.43378E-01
    0.18721E+02    0.41129E-01
    0.19099E+02    0.38996E-01
    0.19485E+02    0.36972E-01
    0.19879E+02    0.35052E-01
    0.20280E+02    0.33232E-01
    0.20690E+02    0.31505E-01
    0.21108E+02    0.29866E-01
    0.21535E+02    0.28313E-01
    0.21970E+02    0.26839E-01
    0.22413E+02    0.25442E-01
    0.22866E+02    0.24116E-01
    0.23328E+02    0.22859E-01
    0.23799E+02    0.21667E-01
    0.24280E+02    0.20537E-01
    0.24771E+02    0.19465E-01
    0.25271E+02    0.18449E-01
    0.25782E+02    0.17485E-01
    0.26302E+02    0.16571E-01
    0.26834E+02    0.15705E-01
    0.27376E+02    0.14883E-01
    0.27929E+02    0.14104E-01
    0.28493E+02    0.13366E-01
    0.29069E+02    0.12666E-01
    0.29656E+02    0.12002E-01
    0.30255E+02    0.11373E-01
    0.30866E+02    0.10776E-01
    0.31490E+02    0.10211E-01
    0.32126E+02    0.96746E-02
    0.32775E+02    0.91664E-02
    0.33437E+02    0.86848E-02
    0.34112E+02    0.82282E-02
    0.34801E+02    0.77955E-02
    0.35504E+02    0.73853E-02
    0.36222E+02    0.69965E-02
    0.36953E+02    0.66281E-02
    0.37700E+02    0.62789E-02
    0.38462E+02    0.59479E-02
    0.39239E+02    0.56342E-02
    0.40031E+02    0.53370E-02
    0.40840E+02    0.50553E-02
    0.41665E+02    0.47884E-02
    0.42507E+02    0.45354E-02
    0.43365E+02    0.42957E-02
    0.44241E+02    0.40686E-02
    0.45135E+02    0.38534E-02
    0.46047E+02    0.36494E-02
    0.46977E+02    0.34562E-02
    0.47926E+02    0.32731E-02
    0.48894E+02    0.30997E-02
    0.49882E+02    0.29353E-02
    0.50890E+02    0.27796E-02
    0.51918E+02    0.26321E-02
    0.52966E+02    0.24924E-02
    0.54036E+02    0.23600E-02
    0.55128E+02    0.22346E-02
    0.56242E+02    0.21157E-02
    0.57378E+02    0.20032E-02
    0.58537E+02    0.18966E-02
    0.59720E+02    0.17956E-02
    0.60926E+02    0.16999E-02
    0.62157E+02    0.16093E-02
    0.63412E+02    0.15235E-02
    0.64693E+02    0.14422E-02
    0.66000E+02    0.13652E-02
    0.67334E+02    0.12923E-02
    0.68694E+02    0.12233E-02
    0.70082E+02    0.11579E-02
    0.71497E+02    0.10959E-02
    0.72942E+02    0.10373E-02
    0.74415E+02    0.98173E-03
    0.75918E+02    0.92912E-03
    0.77452E+02    0.87931E-03
    0.79017E+02    0.83214E-03
    0.80613E+02    0.78747E-03
    0.82241E+02    0.74518E-03
    0.83903E+02    0.70513E-03
    0.85598E+02    0.66721E-03
    0.87327E+02    0.63131E-03
    0.89091E+02    0.59732E-03
    0.90891E+02    0.56514E-03
    0.92727E+02    0.53467E-03
    0.94600E+02    0.50583E-03
    0.96511E+02    0.47852E-03
    0.98461E+02    0.45267E-03
    0.10045E+03    0.42819E-03
    0.10248E+03    0.40503E-03
    0.10455E+03    0.38310E-03
    0.10666E+03    0.36234E-03
    0.10882E+03    0.34269E-03
    0.11101E+03    0.32409E-03
    0.11326E+03    0.30649E-03
    0.11554E+03    0.28983E-03
    0.11788E+03    0.27406E-03
    0.12026E+03    0.25914E-03
    0.12269E+03    0.24501E-03
    0.12517E+03    0.23165E-03
    0.12770E+03    0.21900E-03
    0.13028E+03    0.20703E-03
    0.13291E+03    0.19570E-03
    0.13559E+03    0.18498E-03
    0.13833E+03    0.17484E-03
    0.14113E+03    0.16525E-03
    0.14398E+03    0.15617E-03
    0.14689E+03    0.14758E-03
    0.14985E+03    0.13945E-03
    0.15288E+03    0.13176E-03
    0.15597E+03    0.12449E-03
    0.15912E+03    0.11761E-03
    0.16233E+03    0.11110E-03
    0.16561E+03    0.10495E-03
    0.16896E+03    0.99125E-04
    0.17237E+03    0.93619E-04
    0.17585E+03    0.88410E-04
    0.17941E+03    0.83485E-04
    0.18303E+03    0.78827E-04
    0.18673E+03    0.74422E-04
    0.19050E+03    0.70257E-04
    0.19435E+03    0.66319E-04
    0.19828E+03    0.62596E-04
    0.20228E+03    0.59075E-04
    0.20637E+03    0.55747E-04
    0.21054E+03    0.52602E-04
    0.21479E+03    0.49628E-04
    0.21913E+03    0.46817E-04
    0.22356E+03    0.44161E-04
    0.22807E+03    0.41650E-04
    0.23268E+03    0.39278E-04
    0.23738E+03    0.37036E-04
    0.24217E+03    0.34918E-04
    0.24707E+03    0.32917E-04
    0.25206E+03    0.31027E-04
    0.25715E+03    0.29241E-04
    0.26234E+03    0.27554E-04
    0.26764E+03    0.25961E-04
    0.27305E+03    0.24457E-04
    0.27857E+03    0.23037E-04
    0.28419E+03    0.21696E-04
    0.28994E+03    0.20430E-04
    0.29579E+03    0.19235E-04
    0.30177E+03    0.18107E-04
    0.30786E+03    0.17043E-04
    0.31408E+03    0.16039E-04
    0.32043E+03    0.15091E-04
    0.32690E+03    0.14198E-04
    0.33351E+03    0.13355E-04
    0.34024E+03    0.12560E-04
    0.34712E+03    0.11810E-04
    0.35413E+03    0.11103E-04
    0.36128E+03    0.10437E-04
    0.36858E+03    0.98096E-05
    0.37603E+03    0.92181E-05
    0.38362E+03    0.86609E-05
    0.39137E+03    0.81360E-05
    0.39928E+03    0.76417E-05
    0.40734E+03    0.71762E-05
    0.41557E+03    0.67380E-05
    0.42397E+03    0.63256E-05
    0.43253E+03    0.59374E-05
    0.44127E+03    0.55722E-05
    0.45019E+03    0.52287E-05
    0.45928E+03    0.49057E-05
    0.46856E+03    0.46020E-05
    0.47802E+03    0.43165E-05
    0.48768E+03    0.40483E-05
    0.49753E+03    0.37962E-05
    0.50758E+03    0.35594E-05
    0.51784E+03    0.33370E-05
    0.52830E+03    0.31282E-05
    0.53897E+03    0.29321E-05
    0.54986E+03    0.27481E-05
    0.56097E+03    0.25754E-05
    0.57230E+03    0.24134E-05
    0.58386E+03    0.22614E-05
    0.59565E+03    0.21189E-05
    0.60769E+03    0.19852E-05
    0.61996E+03    0.18600E-05
    0.63249E+03    0.17425E-05
    0.64526E+03    0.16325E-05
    0.65830E+03    0.15293E-05
    0.67160E+03    0.14327E-05
    0.68516E+03    0.13422E-05
    0.69901E+03    0.12574E-05
    0.71313E+03    0.11779E-05
    0.72753E+03    0.11035E-05
    0.74223E+03    0.10338E-05
    0.75722E+03    0.96851E-06
    0.77252E+03    0.90735E-06
    0.78813E+03    0.85008E-06
    0.80405E+03    0.79644E-06
    0.82029E+03    0.74620E-06
    0.83686E+03    0.69915E-06
    0.85377E+03    0.65509E-06
    0.87101E+03    0.61382E-06
    0.88861E+03    0.57516E-06
    0.90656E+03    0.53895E-06
    0.92488E+03    0.50503E-06
    0.94356E+03    0.47326E-06
    0.96262E+03    0.44349E-06
    0.98207E+03    0.41560E-06
    0.10019E+04    0.38947E-06
    0.10221E+04    0.36499E-06
    0.10428E+04    0.34205E-06
    0.10639E+04    0.32056E-06
    0.10854E+04    0.30043E-06
    0.11073E+04    0.28157E-06
    0.11296E+04    0.26390E-06
    0.11525E+04    0.24735E-06
    0.11757E+04    0.23185E-06
    0.11995E+04    0.21732E-06
    0.12237E+04    0.20371E-06
    0.12485E+04    0.19097E-06
    0.12737E+04    0.17903E-06
    0.12994E+04    0.16784E-06
    0.13257E+04    0.15736E-06
    0.13524E+04    0.14754E-06
    0.13798E+04    0.13835E-06
